id,cave,keywords,_details,_creator,_publisher,_publication_year,_rights,_link
Aintura_7_unbest_20-21_5-6,Aintura,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4268
Sasera_15_unbest_21,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4269
Sasera_12_unbest_8,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4270
Metanduno_4_unbest_6_4-5,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4271
Saramau_7_unbest_4,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4272
Tabulinetin_4_unbest_9_5-6,Tabulinetin,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4274
Aintura_4_unbest_31_6-7,Aintura,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4275
Sasera_9_unbest_2,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4278
Sasera_12_unbest_4,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4279
Saramau_2_unbest_12,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4281
Metanduno_12_unbest_21_6,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4282
Sasera_15_unbest_6,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4284
Metanduno_3_unbest_8-9_5,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4285
Saramau_10_unbest_1,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4286
Sasera_9_unbest_1,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4288
Sasera_12_unbest_24,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4289
Metanduno_12_unbest_31_8,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4290
Sasera_14_unbest_5,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4292
Sasera_14_unbest_15,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4293
Sasera_14_unbest_20,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4294
Sasera_16_unbest_16,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4295
Saramau_7_unbest_13,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4296
Sasera_2_unbest_1,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4297
Saramau_1_unbest_7,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4298
Sasera_14_unbest_29,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4299
Sasera_9_unbest_8,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4300
Dudumunir_2_unbest_2-3_1-3,Dudumunir,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4301
Saramau_4_unbest_19,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4302
Sasera_14_unbest_24,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4303
Metanduno_4_unbest_18_6-7,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4304
Sasera_12_unbest_20,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4306
Sasera_14_unbest_4,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4307
Sasera_8_unbest_1,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4308
Sasera_14_unbest_35,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4311
Saramau_2_unbest_14,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4312
Wabose_2_unbest_11-12_2-3,Wabose,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4313
Sasera_3_unbest_7,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4314
Sasera_16_unbest_5,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4315
Sasera_15_unbest_2,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4316
Fafanlap_2_unbest_4,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4317
Risatot_3_unbest_7_3,Risatot,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4318
Saramau_10.2_unbest_1,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4319
Wabose_2_unbest_9-10_7,Wabose,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4320
Saramau_1_unbest_2,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4321
Metanduno_12_unbest_14-15_9,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4322
Kabori_6_unbest_13-14_2-3,Kabori,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4323
Fafanlap_2_unbest_6,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4324
Metanduno_12_unbest_35_8,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4326
Sasera_14_unbest_13,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4327
Wamerei_3_unbest_16_12,Wamerei,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4328
Sasera_15_unbest_9,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4330
Sasera_17_unbest_8,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4332
Sasera_12_unbest_6,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4333
Sasera_12_unbest_10,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4334
Tabulinetin_1_unbest_8-9_7-8,Tabulinetin,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4338
Sasera_11_unbest_4,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4339
Sasera_16_unbest_15,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4340
Saramau_1_unbest_1,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4341
Tabulinetin_3_unbest_6-7_4-7,Tabulinetin,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4343
Sasera_15_unbest_28,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4344
Sasera_12_unbest_30,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4345
Fafanlap_2_unbest_10,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4346
Fafanlap_3_unbest_8,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4347
Saramau_4_unbest_1,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4348
Sasera_7_unbest_8,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4349
Sasera_6_unbest_7,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4351
Fafanlap_3_unbest_5,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4352
Sasera_6_unbest_8,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4353
Saramau_4_unbest_14,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4354
Saramau_2_unbest_18,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4355
Fafanlap_1_unbest_8,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4356
Fafanlap_2_unbest_7,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4357
Sasera_3_unbest_4,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4358
Sasera_15_unbest_4,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4359
Sasera_11_unbest_2,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4360
Sasera_11_unbest_6,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4361
Metanduno_4_unbest_8-9_5,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4362
Saramau_7_unbest_10,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4363
Saramau_6_unbest_2,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4364
Fafanlap_5_unbest_6,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4366
Sasera_14_unbest_6,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4368
Sasera_12_unbest_5,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4370
Sasera_15_unbest_24,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4372
Saramau_7_unbest_3,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4373
Saramau_1_unbest_8,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4374
Sasera_12_unbest_16,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4375
Metanduno_2_unbest_6_4,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4376
Sasera_15_unbest_7,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4377
Sasera_11_unbest_10,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4378
Metanduno_4_unbest_18_4,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4379
Sasera_14_unbest_19,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4380
Metanduno_4_unbest_14_5,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4381
Sasera_12_unbest_1,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4382
Saramau_4_unbest_8,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4383
Sasera_9_unbest_10,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4384
Fafanlap_5_unbest_3,Fafanlap,"misool, fafanlap, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4385
Oya_3_unbest_9-10_7-8,Oya,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4386
Saramau_10_unbest_3,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4387
Sasera_11_unbest_1,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4388
Saramau_4_unbest_18,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4390
Sasera_3_unbest_5,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4391
Saramau_2.1_unbest_5,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4393
Saramau_2_unbest_2,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4394
Saramau_2_unbest_8,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4395
Kabori_4_unbest_10_3-4,Kabori,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4396
Sasera_15_unbest_1,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4398
Sasera_11_unbest_9,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4399
Tabulinetin_4_unbest_12-13_14-15,Tabulinetin,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4400
Sasera_6_unbest_6,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4401
Kabori_4_unbest_13_14,Kabori,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4404
Sasera_12_unbest_9,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4406
Metanduno_4_unbest_11-14_9-10,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4407
Toko_2_unbest_1,Toko,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4408
Sasera_7_unbest_3,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4409
Ambibiao_2_unbest_1-2_1,Ambibiao,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4410
Sasera_12_unbest_21,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4411
Sasera_13_unbest_5,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4412
Metanduno_4_unbest_17-19_2-3,Metanduno,"muna, mabolu, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4413
Sasera_13_unbest_6,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4414
Sasera_14_unbest_3,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4415
Saramau_4_unbest_13,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4416
Tabulinetin_4_unbest_9-10_5-6,Tabulinetin,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4417
Oya_1_unbest_6-7_3-4,Oya,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4418
Sasera_4_unbest_1,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4420
Sasera_9_unbest_16,Sasera,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4421
Tabulinetin_4_unbest_7-8_10,Tabulinetin,"papua, berau, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/4422
